0,업종,상호명,시도,구,도로명,주소,x,y
791,음식점,까뮈식당,대구,북구,대학로,103(산격동),128.6106637,35.89405953
792,음식점,까츠야,대구,북구,대학로23길,31-1(산격동),128.6094005,35.8932358
793,음식점,까치산,대구,북구,호국로,233(서변동),128.5990415,35.92268594
794,음식점,까치산,대구,북구,호국로,233(서변동),128.5990415,35.92268594
795,마트·편의점,까치수퍼,대구,북구,오봉로1길,31(노원동2가),128.5744604,35.88887143
796,음식점,까치식당,대구,북구,팔달북로,46-1(노원동3가),128.5601241,35.89292527
797,음식점,까치제과,대구,북구,연암로12길,10-3(산격동),128.5974842,35.89201114
798,음식점,까칠한백여사,대구,북구,대천로18길,"4-15,1층(동천동)",128.5574044,35.93659225
799,음식점,까투리(구암점),대구,북구,구암로65길,"6,1층동일빌딩중앙상가(구암동)",128.5691068,35.94077897
800,음식점,까페5도씨,대구,북구,칠곡중앙대로,419(관음동),128.548114,35.9332673
801,음식점,까페모임,대구,북구,동암로38길,9-4(구암동)1층,128.570477,35.94247015
802,음식점,까페빈,대구,북구,침산남로,"180-4B동(침산동,대명빌딩)",128.5948999,35.88706516
803,음식점,까페지뉴,대구,북구,대구체육관로,"42-1,1층(산격동)",128.6038655,35.89241944
804,음식점,까페하라,대구,북구,동변로,"50,118동108호(동변동,유니버시아드선수촌상가)",128.6042512,35.91577807
805,기타,깐부gym,대구,북구,동북로,150대현상가6층(산격동),128.6090129,35.89986399
806,음식점,깐족쟁이,대구,북구,동암로,18(읍내동),128.5532833,35.9466236
807,음식점,깔자매카페,대구,북구,칠성동,"1가,276-1번지칠성야시장판매대퓨전10호",128.6053366,35.87672537
808,음식점,깔자매cafe,대구,북구,대천로,"21(읍내동,구수산도서관주차장부지내지정된장소)",128.5524048,35.93874352
809,기타,깜냥학원,대구,북구,호암로,"20(칠성동2가,성광우방타운126동202,303호)",128.5920247,35.88266294
810,음식점,깜장고무신,대구,북구,관음중앙로,125-1(관음동),128.546014,35.94492754
811,음식점,깜통닭식당,대구,북구,노곡로,16-1(노곡동),128.56362,35.90606812
812,음식점,깟바대구보건대점,대구,북구,칠곡중앙대로69길,"3-9,1층(태전동)",128.5466837,35.92635551
813,음식점,꼬기집,대구,북구,경진로,24(복현동),128.615082,35.89463143
814,마트·편의점,꼬니생닭,대구,북구,대현남로6길,9(대현동),128.6083492,35.8810892
815,음식점,꼬뚜리숯불전문점,대구,북구,칠곡중앙대로115길,"25,1층(읍내동)",128.5486699,35.94778649
816,음식점,꼬마김밥과육떡,대구,북구,칠성동,"1가,276-1번지칠성야시장판매대전통16호",128.6053366,35.87672537
817,음식점,꼬맹이치킨,대구,북구,침산로,256-1(침산동),128.589483,35.89901897
818,음식점,꼬모맨션칠곡점,대구,북구,팔거천동로4길,21층(구암동),128.5536871,35.92652531
819,음식점,꼬봉이찜닭,대구,북구,구리로,170-1(국우동),128.573754,35.94726803
820,음식점,꼬부랑할머니,대구,북구,유통단지로,"60B109호(산격동,섬유제품관)",128.6096611,35.90627923
821,음식점,꼬부리24시전주콩나물국밥,대구,북구,학정로,"429,107호108호",128.563237,35.94307553
822,음식점,꼬부리24시전주콩나물국밥,대구,북구,동북로,286(복현동),128.6210032,35.89265015
823,음식점,꼬지짱,대구,북구,학정로,"415,1층103호(동천동,메가타운)",128.5629842,35.94184552
824,음식점,꼬치피다,대구,북구,동천로,128-121층103호(동천동),128.561095,35.94302627
825,음식점,꼴깍,대구,북구,경대로7길,"39,2층(대현동)",128.6096655,35.88556482
826,음식점,꼴목포차경북대점,대구,북구,대학로13길,7(산격동),128.6075244,35.89233222
827,음식점,꼴통닭선생,대구,북구,산격로,91-1(산격동),128.6067742,35.89837709
828,음식점,꼴통아재숯불구이,대구,북구,구리로,142-11층(국우동),128.5705494,35.94683673
829,음식점,꼴통야식,대구,북구,태암남로,31(구암동),128.5509451,35.92540443
830,음식점,꼴통포차,대구,북구,동변로23길,13-20(동변동),128.602029,35.91977076
831,음식점,꽃다방,대구,북구,동변로,"55상가가동1층104호(동변동,대구동서변그린빌)",128.6024235,35.91678878
832,음식점,꽃다방,대구,북구,동변로,"55,가동1층104호(동변동,대구동서변그린빌)",128.6024235,35.91678878
833,음식점,꽃닭쪼닭,대구,북구,칠곡중앙대로67길,1(태전동),128.5467968,35.92601369
834,마트·편의점,꽃돼지꿈꾸소,대구,북구,구리로34길,59(국우동),128.5762667,35.94806445
835,음식점,꽃돼지식당,대구,북구,동천로,"130-7,1층(동천동)",128.5618529,35.94333307
836,음식점,꽃돼지식당,대구,북구,유통단지로,16업무지원동지하1층17호후생복지시설(산격동),128.6063956,35.90496577
837,음식점,꽃돼지실내포차,대구,북구,경대로,145-2(복현동),128.6213326,35.89208664
838,음식점,꽃돼지특수부위,대구,북구,태암남로,12(태전동),128.5486668,35.92526723
839,음식점,꽃밭가든,대구,북구,호국로57길,28-1(서변동),128.595623,35.92764496
840,음식점,꽃분이네,대구,북구,대학로15길,10-21층1호(산격동),128.6083071,35.89281502
841,음식점,꽃분이네,대구,북구,대학로15길,10-21층1호(산격동),128.6083071,35.89281502
842,음식점,꽃을담다,대구,북구,노원로,"46,1층(노원동3가)",128.5676452,35.89248326
843,음식점,꽃이피다,대구,북구,대학로17길,8지하1층(산격동),128.6089644,35.89307025
844,음식점,꽃이피다동천점,대구,북구,대천로17길,6(동천동),128.5586349,35.93753382
845,음식점,꽃피랑,대구,북구,대학로9길,"4,1층(산격동)",128.6060124,35.89124225
846,마트·편의점,꽉찬대게,대구,북구,동화천로59길,11층101호(연경동),128.6238777,35.94319844
847,음식점,꾸버찌,대구,북구,학남로,13(학정동),128.5664945,35.9486757
848,음식점,꾸벅꾸벅식당,대구,북구,노원로10길,59(노원동2가),128.5706806,35.89175827
849,음식점,꾸브라꼬숯불두마리치킨,대구,북구,칠곡중앙대로69길,7-11층(태전동),128.5465962,35.9266058
850,음식점,꾸이한끼대구칠곡점,대구,북구,관음중앙로29길,6-31층(읍내동),128.54854,35.94544908
851,음식점,꾸지뽕,대구,북구,동변로18길,51(동변동),128.606293,35.91797287
852,음식점,꿀꿀이식당,대구,북구,성북로5길,19(침산동),128.5865361,35.89265652
853,음식점,꿀꿀이왕소금구이,대구,북구,매전로4길,6-9(매천동),128.5432189,35.90817926
854,음식점,꿀돼지왕소금구이,대구,북구,동암로,185(국우동),128.5712678,35.94339707
855,마트·편의점,꿀먹은과일,대구,북구,한강로8길,"20,1층105호(금호동)",128.5175558,35.89547686
856,음식점,꿀모찌,대구,북구,칠성남로,지하222칠성야시장판매대퓨전7호(칠성동1가),128.6051685,35.87612745
857,음식점,꿈꾸는식당,대구,북구,노원동로3길,32(노원동3가),128.5751515,35.89609755
858,음식점,꿈을요리하다닭한끼침산점,대구,북구,호암로,"51,B동2층1호(침산동)",128.5959754,35.88368682
859,음식점,꿈토랑,대구,북구,관음동로,128상가107동1층2호(읍내동),128.5476477,35.94413358
860,음식점,끄티집,대구,북구,동천로,"130-7,1층(동천동)",128.5618529,35.94333307
861,음식점,끄티집,대구,북구,고성북로10길,7-21층(고성동3가),128.5846572,35.88391295
862,음식점,끌레흐숲,대구,북구,칠곡중앙대로126길,"25,1층101호(읍내동)",128.5546188,35.94919384
863,음식점,끝돈,대구,북구,대학로23길,5(산격동),128.6112796,35.89471288
864,음식점,끝소,대구,북구,대학로23길,8-1(산격동),128.610894,35.89477041
865,음식점,끝소경북대직영점,대구,북구,대학로23길,"7-2,1층(산격동)",128.6109198,35.894603
866,음식점,나나,대구,북구,대학로23길,"32,1층(산격동)",128.6090945,35.89330415
867,음식점,나나찜닭,대구,북구,경진로12길,28(복현동),128.6154824,35.89185342
