0,업종,상호명,시도,구,도로명,주소,x,y
1261,농·축·수산품,대호상회,대구,북구,칠성시장로,35(칠성동1가),128.603369,35.87711292
1262,농·축·수산품,대흥수산,대구,북구,매천로2길,49-2(팔달동),128.5476418,35.89799733
1263,중국식,더(The)맛있는짬뽕,대구,북구,동북로65길,"3-4,1층(복현동)",128.6255829,35.89155968
1264,농·축·수산품,더(the)조은장터,대구,북구,학정동로,63-11층(학정동),128.5674889,35.94945265
1265,일반한식,더(The)편한포차,대구,북구,칠곡중앙대로77길,"25,1층(태전동)",128.5452536,35.9312209
1266,농·축·수산품,더과일(The과일),대구,북구,태암로,"64,1층101호(구암동)",128.5550471,35.92796124
1267,서양음식,더나은,대구,북구,칠곡중앙대로52길,6(태전동),128.5481276,35.91910361
1268,서양음식,더느림,대구,북구,내곡로,"30-1,1층104호(사수동,골든프라자)",128.5104566,35.89833183
1269,일반한식,더담,대구,북구,대현남로8길,71(대현동),128.6114772,35.88123704
1270,농·축·수산품,더더,대구,북구,한강로8길,"13,105호(금호동)",128.5183471,35.89579713
1271,서양음식,더듀,대구,북구,동북로,145(산격동),128.60915,35.90059947
1272,일반한식,더드림왕돌판삼겹살전문점(칠곡점),대구,북구,구암로,254(구암동),128.566356,35.93393977
1273,서양음식,더드림커피,대구,북구,칠곡중앙대로52길,3(태전동),128.5477576,35.9188147
1274,서양음식,더드림커피,대구,북구,구암로21길,"3-2,1층(읍내동)",128.5521631,35.93277831
1275,서양음식,더드림커피대구태전2호점,대구,북구,태전로7길,3(태전동),128.5440536,35.92314661
1276,서양음식,더레드,대구,북구,유통단지로8길,"78,107호(산격동)",128.6132814,35.90563544
1277,서양음식,더로컬스,대구,북구,성북로5길,"25-1,1층(침산동)",128.5865643,35.89331236
1278,서양음식,더리터(THELITER)칠곡메가박스점,대구,북구,동암로,"100,1층104호(동천동,씨네피아)",128.5617222,35.944081
1279,서양음식,더리터경북대점,대구,북구,대학로17길,"8,(산격동)",128.6089644,35.89307025
1280,서양음식,더리터대구대현점,대구,북구,대현남로,43-21층(대현동),128.6073978,35.88190233
1281,서양음식,더리터대구태전동점,대구,북구,영송로,"66,1층(태전동)",128.544639,35.93118493
1282,서양음식,더리터매천점,대구,북구,매전로4길,"20,1층101호(매천동)",128.5433175,35.9069099
1283,서양음식,더리터복현아이파크점,대구,북구,동북로,"241,301동107호(복현동,복현아이파크)",128.6175702,35.89659242
1284,서양음식,더리터침산점,대구,북구,침산남로,"96,1층포브스102호(침산동)",128.586253,35.88896278
1285,일반한식,더맛집,대구,북구,칠성남로,"59-2,1층(고성동2가)",128.5871968,35.8794274
1286,헬스클럽,더모스트핏,대구,북구,침산남로,"172,6층(침산동)",128.5944294,35.88743917
1287,서양음식,더미네랄카페(1호),대구,북구,매전로,72-3(태전동),128.5474627,35.9123428
1288,서양음식,더베러,대구,북구,매전로4길,6-9(매천동),128.5432189,35.90817926
1289,서양음식,더벤티동서변점,대구,북구,서변로,55-11층(서변동),128.5963795,35.9206684
